name,parentFolder,lastFolder,pathDepth,functionType,fullName,expression
$f_Cotter_regular_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Cotter_regular_demand,if($ICON_supply.Storage_Assess.f_Storage_prop <= 0.97 AND $ICON_supply.Storage_Assess.f_Cotter_overall_prop_flag = 1| min($f_Cotter_cap| $ACT_Demand.f_Demand_tot - $f_Bendora_above_9169 - $f_Murrumbidgee_cotter_demand) |0)
$f_Googong_Murrumbidgee_demand_updated,$ICON_supply,$ICON_supply.Murrumbidgee,3,Function,$ICON_supply.Murrumbidgee.f_Googong_Murrumbidgee_demand_updated,// Transfers from Murrumbidgee River to Googong Reservoir commence when Googong storage is below 80%. //// Transfer continues until Googong storage reaches 80% full. //// Transfer is subject to flow in Murrumbidgee River at Angle Crossing. Capacity is 100 ML/day (3000 ML/month). //// Transfer is scaled by Success probability - a factor to limit the take based on typical WQ for the given flow rate in the river while pumping//min($mv_Murrumbidgee_us_angle|if($ICON_Supply.Storage_Assess.f_Googong_prop<0.80|min($f_M_G_extraction_limit*$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Success_probability|100*$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Success_probability)|0))
$f_M2G_Turbidity_flow_class,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_M2G_Turbidity_flow_class,if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_Emergency*1|1|if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_Low*1|2|if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_Medium*1|3|if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_High*1|4|4))))
$f_Fail_probability,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Fail_probability,lookup($bv_Turbidity_trigger| $f_M2G_Turbidity_flow_class| $f_Season)
$f_Season,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Season,$pv_season*1
$f_Success_probability,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Success_probability,1-$f_Fail_probability
$f_Water_restriction_scaling_factor_baseflows,$ACT_Demand,$ACT_Demand.Water_Restriction_Triggers,3,Function,$ACT_Demand.Water_Restriction_Triggers.f_Water_restriction_scaling_factor_baseflows,if($f_restriction_classification>0|1-0.4*($f_target_per_capita_use/$f_Annual_per_capita_demand)|1)// only 0.4 of the anticipated reduction is observed in the baseflows return under recent water restrictions //// until the model is updated to link returns with actual use //
$ts_adj_max_temp,$ACT_AnnualTake,$ACT_AnnualTake.Urban_demands,3,TimeSeriesVariable,$ACT_AnnualTake.Urban_demands.ts_adj_max_temp,SILO_Climate.ACT_Climate_for_demand_model_csv.Airport_-35_3_149_15_Tmax
$ts_evap,$ACT_AnnualTake,$ACT_AnnualTake.Urban_demands,3,TimeSeriesVariable,$ACT_AnnualTake.Urban_demands.ts_evap,SILO_Climate.ACT_Climate_for_demand_model_csv.Burrinjuck_-35_0_148_6_Evap
$ts_rain,$ACT_AnnualTake,$ACT_AnnualTake.Urban_demands,3,TimeSeriesVariable,$ACT_AnnualTake.Urban_demands.ts_rain,SILO_Climate.ACT_Climate_for_demand_model_csv.Airport_-35_3_149_15_Rain
$pv_seasonality,$ACT_AnnualTake,$ACT_AnnualTake.Urban_demands,3,Pattern Variable,$ACT_AnnualTake.Urban_demands.pv_seasonality,{0.969968764
$mv_last_7_days_max_temp,$ACT_AnnualTake,$ACT_AnnualTake.Urban_demands,3,Modelled Variable,$ACT_AnnualTake.Urban_demands.mv_last_7_days_max_temp,Functions/Functions\Functions@ACT_AnnualTake@Urban_demands@$ts_adj_max_temp
$mv_Airport_rain_last_21_days,$ACT_AnnualTake,$ACT_AnnualTake.Urban_demands,3,Modelled Variable,$ACT_AnnualTake.Urban_demands.mv_Airport_rain_last_21_days,Functions/Functions\Functions@ACT_AnnualTake@Urban_demands@$ts_rain
$mv_last_7_days_evap,$ACT_AnnualTake,$ACT_AnnualTake.Urban_demands,3,Modelled Variable,$ACT_AnnualTake.Urban_demands.mv_last_7_days_evap,Functions/Functions\Functions@ACT_AnnualTake@Urban_demands@$ts_evap
$pv_DailyBF,$ACT_AnnualTake,$ACT_AnnualTake.Return_flows,3,Pattern Variable,$ACT_AnnualTake.Return_flows.pv_DailyBF,{64.99845
$mv_LMWQCC_baseline_outflow,$ACT_AnnualTake,$ACT_AnnualTake.Return_flows,3,Modelled Variable,$ACT_AnnualTake.Return_flows.mv_LMWQCC_baseline_outflow,UMB_LMWQCC_generated_outflow/Downstream Flow\Downstream Flow
$mv_Gross_other_take,$ACT_AnnualTake,$ACT_AnnualTake.Results,3,Modelled Variable,$ACT_AnnualTake.Results.mv_Gross_other_take,Functions/Functions\Functions@ACT_AnnualTake@Other_demands@$f_other_licence_demend@$f_other_licence_demend
$mv_Gross_urban_take,$ACT_AnnualTake,$ACT_AnnualTake.Results,3,Modelled Variable,$ACT_AnnualTake.Results.mv_Gross_urban_take,Functions/Functions\Functions@ACT_AnnualTake@Urban_demands@$f_Urban_demand@$f_Urban_demand
$pv_Corin_ACT_Env_Release,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Corin.ACT_Env_Guidelines.pv_Corin_ACT_Env_Release,{15
$pv_PMF_release,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Corin.ACT_Env_Guidelines.pv_PMF_release,{0
$pv_RMF_release,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Corin.ACT_Env_Guidelines.pv_RMF_release,{150
$mv_Corin_PMF_last_2_months,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Corin.ACT_Env_Guidelines.mv_Corin_PMF_last_2_months,Functions/Functions\Functions@ICON_storages@Corin@ACT_Env_Guidelines@$f_PMF_threshold@$f_PMF_threshold
$mv_DS_Corin,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Corin.ACT_Env_Guidelines.mv_DS_Corin,UMB_Cotter_R_below_Corin_410752/Downstream Flow\Downstream Flow
$mv_Corin_RMF_last_2_months,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Corin.ACT_Env_Guidelines.mv_Corin_RMF_last_2_months,Functions/Functions\Functions@ICON_storages@Corin@ACT_Env_Guidelines@$f_Corin_RMF_trigger_3day@$f_Corin_RMF_trigger_3day
$mv_Corin_RMF_3day_flow_trigger,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Corin.ACT_Env_Guidelines.mv_Corin_RMF_3day_flow_trigger,Functions/Functions\Functions@ICON_storages@Corin@ACT_Env_Guidelines@$f_Corin_RMF_threshold@$f_Corin_RMF_threshold
$mv_Corin_csv,$ICON_storages,$ICON_storages.Corin,3,Modelled Variable,$ICON_storages.Corin.mv_Corin_csv,UMB_Corin_Dam/Storage Volume\Storage Volume
$mv_Corin_dsv,$ICON_storages,$ICON_storages.Corin,3,Modelled Variable,$ICON_storages.Corin.mv_Corin_dsv,UMB_Corin_Dam/Dead Storage Volume\Dead Storage Volume
$mv_Corin_fsv,$ICON_storages,$ICON_storages.Corin,3,Modelled Variable,$ICON_storages.Corin.mv_Corin_fsv,UMB_Corin_Dam/Full Supply Volume\Full Supply Volume
$mv_Corin_inflow,$ICON_storages,$ICON_storages.Corin,3,Modelled Variable,$ICON_storages.Corin.mv_Corin_inflow,UMB_Corin_Dam_SID/Downstream Flow\Downstream Flow
$pv_Corin_flush_pattern,$ICON_storages,$ICON_storages.Corin,3,Pattern Variable,$ICON_storages.Corin.pv_Corin_flush_pattern,{0
$pv_Corin_env_release_thresholds,$ICON_storages,$ICON_storages.Corin,3,Pattern Variable,$ICON_storages.Corin.pv_Corin_env_release_thresholds,{15
$pv_Bendora_env_release_thresholds,$ICON_storages,$ICON_storages.Bendora,3,Pattern Variable,$ICON_storages.Bendora.pv_Bendora_env_release_thresholds,{23
$pv_Bendora_flush_pattern,$ICON_storages,$ICON_storages.Bendora,3,Pattern Variable,$ICON_storages.Bendora.pv_Bendora_flush_pattern,{0
$mv_Bendora_resin1,$ICON_storages,$ICON_storages.Bendora,3,Modelled Variable,$ICON_storages.Bendora.mv_Bendora_resin1,UMB_HW_Inflow_Stockyard_ck_above_Bendora_340001/Downstream Flow\Downstream Flow
$mv_Bendora_csv,$ICON_storages,$ICON_storages.Bendora,3,Modelled Variable,$ICON_storages.Bendora.mv_Bendora_csv,UMB_Bendora_Dam/Storage Volume\Storage Volume
$mv_Bendora_dsv,$ICON_storages,$ICON_storages.Bendora,3,Modelled Variable,$ICON_storages.Bendora.mv_Bendora_dsv,UMB_Bendora_Dam/Dead Storage Volume\Dead Storage Volume
$mv_bendora_fsv,$ICON_storages,$ICON_storages.Bendora,3,Modelled Variable,$ICON_storages.Bendora.mv_bendora_fsv,UMB_Bendora_Dam/Full Supply Volume\Full Supply Volume
$mv_Bendora_resin3,$ICON_storages,$ICON_storages.Bendora,3,Modelled Variable,$ICON_storages.Bendora.mv_Bendora_resin3,UMB_Ung_Inflow_Bendora_Dam/Inflow\Inflow
$mv_Bendora_resin2,$ICON_storages,$ICON_storages.Bendora,3,Modelled Variable,$ICON_storages.Bendora.mv_Bendora_resin2,UMB_Ung_Inflow_Corin_Dam_to_Stockyard_Ck_340000/Inflow\Inflow
$pv_Cotter_flush_pattern,$ICON_storages,$ICON_storages.Cotter,3,Pattern Variable,$ICON_storages.Cotter.pv_Cotter_flush_pattern,{0
$mv_Cotter_csv,$ICON_storages,$ICON_storages.Cotter,3,Modelled Variable,$ICON_storages.Cotter.mv_Cotter_csv,UMB_Cotter_Dam/Storage Volume\Storage Volume
$mv_Cotter_dsv,$ICON_storages,$ICON_storages.Cotter,3,Modelled Variable,$ICON_storages.Cotter.mv_Cotter_dsv,UMB_Cotter_Dam/Dead Storage Volume\Dead Storage Volume
$mv_Cotter_fsv,$ICON_storages,$ICON_storages.Cotter,3,Modelled Variable,$ICON_storages.Cotter.mv_Cotter_fsv,UMB_Cotter_Dam/Full Supply Volume\Full Supply Volume
$pv_Googong_fush_pattern,$ICON_storages,$ICON_storages.Googong,3,Pattern Variable,$ICON_storages.Googong.pv_Googong_fush_pattern,{0
$mv_Googong_csv,$ICON_storages,$ICON_storages.Googong,3,Modelled Variable,$ICON_storages.Googong.mv_Googong_csv,UMB_Googong_Dam/Storage Volume\Storage Volume
$mv_Googong_dsv,$ICON_storages,$ICON_storages.Googong,3,Modelled Variable,$ICON_storages.Googong.mv_Googong_dsv,UMB_Googong_Dam/Dead Storage Volume\Dead Storage Volume
$mv_Googong_fsv,$ICON_storages,$ICON_storages.Googong,3,Modelled Variable,$ICON_storages.Googong.mv_Googong_fsv,UMB_Googong_Dam/Full Supply Volume\Full Supply Volume
$pv_Murrumbidgee_cotter_protected_flow,$ICON_supply,$ICON_supply.Murrumbidgee,3,Pattern Variable,$ICON_supply.Murrumbidgee.pv_Murrumbidgee_cotter_protected_flow,{76
$pv_Murrumbidgee_angle_protected_flow,$ICON_supply,$ICON_supply.Murrumbidgee,3,Pattern Variable,$ICON_supply.Murrumbidgee.pv_Murrumbidgee_angle_protected_flow,{33
$mv_Murrumbidgee_us_angle,$ICON_supply,$ICON_supply.Murrumbidgee,3,Modelled Variable,$ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle,UMB_Murrumbidgee_US_Angle_Crossing/Downstream Flow\Downstream Flow
$pv_Googong_ACT_Env_Release,$ICON_storages,$ICON_storages.Googong.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Googong.ACT_Env_Guidelines.pv_Googong_ACT_Env_Release,{10
$mv_Murrumbidgee_below_Cotter,$ICON_supply,$ICON_supply.Murrumbidgee,3,Modelled Variable,$ICON_supply.Murrumbidgee.mv_Murrumbidgee_below_Cotter,UMB_Murrumbidgee_US_Stromlo/Downstream Flow\Downstream Flow
$ts_LMWQCC_baseline_outflow,$ACT_AnnualTake,$ACT_AnnualTake.Return_flows,3,TimeSeriesVariable,$ACT_AnnualTake.Return_flows.ts_LMWQCC_baseline_outflow,LMWQCC_Quickflow.ACT_AnnualTake_LMWQCC_Baseline_Quickflow_Outflow_res_csv.Dummy_Sewer_Catchment_Outflow
$mv_Bendora_extraction,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_Bendora_extraction,UMB_ACT_ICON_Bendora_SP/Extracted Volume\Extracted Volume
$mv_Murrumbidgee_to_Googoong,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_Murrumbidgee_to_Googoong,UMB_ACT_ICON_Googong_Transfer_SP/Extracted Volume\Extracted Volume
$mv_QSTP_inflow,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_QSTP_inflow,UMB_Queanbeyan_WWTP_outflow/Downstream Flow\Downstream Flow
$mv_LMWQCC_inflow,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_LMWQCC_inflow,UMB_LMWQCC_outflow/Downstream Flow\Downstream Flow
$mv_Murrumbidgee_to_Stromlo,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_Murrumbidgee_to_Stromlo,UMB_ACT_ICON_Murrumbidgee_to_Stromlo_SP/Extracted Volume\Extracted Volume
$mv_Googong_extraction,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_Googong_extraction,UMB_ACT_ICON_Googong_SP/Extracted Volume\Extracted Volume
$mv_Cotter_extraction,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_Cotter_extraction,UMB_ACT_ICON_Cotter_SP/Extracted Volume\Extracted Volume
$mv_ACT_Ginninderra_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Ginninderra_WMA,UMB_ACT_Ginninderra_SP/Extracted Volume\Extracted Volume
$mv_ACT_Gudgenby_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Gudgenby_WMA,UMB_ACT_Gudgenby_SP/Extracted Volume\Extracted Volume
$mv_ACT_Googong_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Googong_WMA,UMB_ACT_Googong_SP_/Extracted Volume\Extracted Volume
$mv_ACT_Paddys_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Paddys_WMA,UMB_ACT_Paddys_SP/Extracted Volume\Extracted Volume
$mv_ACT_Lower_Murrumbidgee_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Lower_Murrumbidgee_WMA,UMB_ACT_Lower_Murrumbidgee_SP/Extracted Volume\Extracted Volume
$mv_ACT_Lwer_Molonglo_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Lwer_Molonglo_WMA,UMB_ACT_Lower_Molonglo_SP/Extracted Volume\Extracted Volume
$mv_ACT_Central_Molonglo_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Central_Molonglo_WMA,UMB_ACT_Central_Molonglo_SP/Extracted Volume\Extracted Volume
$mv_ACT_Cotter_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Cotter_WMA,UMB_ACT_Cotter_SP/Extracted Volume\Extracted Volume
$mv_ACT_Upper_Murrumbidgee_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Upper_Murrumbidgee_WMA,UMB_ACT_Upper_Murrumbidgee_SP/Extracted Volume\Extracted Volume
$mv_ACT_Tuggeranong_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Tuggeranong_WMA,UMB_ACT_Tuggeranong_SP/Extracted Volume\Extracted Volume
$mv_ACT_Naas_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Naas_WMA,UMB_ACT_Naas_SP/Extracted Volume\Extracted Volume
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Bendora_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Bendora_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Bendora_Supply@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Bendora_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Bendora_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Bendora_Supply@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Cotter_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Cotter_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Cotter_Supply@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Cotter_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Cotter_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Cotter_Supply@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Googong_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Googong_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Googong_Supply@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Googong_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Googong_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Googong_Supply@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Central_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Central_Molonglo.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Central_Molonglo_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Central_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Central_Molonglo.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Central_Molonglo_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Cotter,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Cotter.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Cotter_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Cotter,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Cotter.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Cotter_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Murrumbidgee_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Murrumbidgee_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Upper_Murrumbidgee_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Upper_Murrumbidgee_WU@Number of Shares
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Naas,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Naas.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Naas-WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Naas,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Naas.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Naas-WU@Order / Use Debit
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Paddys,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Paddys.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Paddys_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Paddys,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Paddys.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Paddys_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Tuggeranong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Tuggeranong.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Tuggeranong_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Tuggeranong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Tuggeranong.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Tuggeranong_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Ginninderra,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Ginninderra.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Ginninderra_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Ginninderra,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Ginninderra.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Ginninderra_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Googong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Googong.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Googong_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Googong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Googong.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Googong_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Gudgenby,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Gudgenby.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Gudgenby_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Gudgenby,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Gudgenby.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Gudgenby_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Molonglo.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Molonglo_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Molonglo.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Molonglo_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Bredbo,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Bredbo.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Bredbo_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Bredbo,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Bredbo.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Bredbo_WU@Number of Shares
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Murrumbidgee_2_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Murrumbidgee_2_WU@Order / Use Debit
